user_id,perk
552613,AGE < 50 families with Childen: free hotel meal
552623,AGE < 50 families with Childen: free hotel meal
552642,AGE < 50 no child: no cancellation fees
552643,AGE < 50 families with Childen: free hotel meal
552649,AGE < 50 no child: no cancellation fees
552653, AGE >= 50 Group: 1 night free hotel with filght
552661,AGE < 50 no child: no cancellation fees
552726, AGE >= 50 Group: 1 night free hotel with filght
552732,AGE < 50 no child: no cancellation fees
552734, AGE >= 50 Group: 1 night free hotel with filght
552760,Economic hot spots: exclusive disounts
552763,AGE < 50 no child: no cancellation fees
552775,AGE < 50 no child: no cancellation fees
552809,AGE < 50 no child: no cancellation fees
552861,Economic hot spots: exclusive disounts
552904,AGE < 50 families with Childen: free hotel meal
552929,AGE < 50 no child: no cancellation fees
552944, AGE >= 50 Group: 1 night free hotel with filght
552945,AGE < 50 no child: no cancellation fees
553017,AGE < 50 no child: no cancellation fees
553054,Potential new users: 10% discount on first order.
553139,AGE < 50 no child: no cancellation fees
553151,AGE < 50 families with Childen: free hotel meal
553208,AGE < 50 no child: no cancellation fees
553219,AGE < 50 no child: no cancellation fees
553220, AGE >= 50 Group: 1 night free hotel with filght
553231,AGE < 50 families with Childen: free hotel meal
553245,AGE < 50 families with Childen: free hotel meal
553339,AGE < 50 no child: no cancellation fees
553361,AGE < 50 no child: no cancellation fees
553456,AGE < 50 no child: no cancellation fees
553533,AGE < 50 families with Childen: free hotel meal
553559,AGE < 50 families with Childen: free hotel meal
553568,AGE < 50 families with Childen: free hotel meal
553607, AGE >= 50 Group: 1 night free hotel with filght
553631,Potential new users: 10% discount on first order.
553633,Potential new users: 10% discount on first order.
553645, AGE >= 50 Group: 1 night free hotel with filght
553664, AGE >= 50 Group: 1 night free hotel with filght
553690,Potential new users: 10% discount on first order.
553704,Economic hot spots: exclusive disounts
553743,Potential new users: 10% discount on first order.
553751,Economic hot spots: exclusive disounts
553754,AGE < 50 families with Childen: free hotel meal
553773,AGE < 50 families with Childen: free hotel meal
553783,Economic hot spots: exclusive disounts
553791,AGE < 50 families with Childen: free hotel meal
553805, AGE >= 50 Group: 1 night free hotel with filght
553876,AGE < 50 no child: no cancellation fees
553901, AGE >= 50 Group: 1 night free hotel with filght
553904,AGE < 50 no child: no cancellation fees
553938,AGE < 50 no child: no cancellation fees
553943,AGE < 50 no child: no cancellation fees
553955,AGE < 50 no child: no cancellation fees
553967,AGE < 50 families with Childen: free hotel meal
553984,AGE < 50 no child: no cancellation fees
553985,AGE < 50 no child: no cancellation fees
554026,Economic hot spots: exclusive disounts
554079,AGE < 50 no child: no cancellation fees
554141,Economic hot spots: exclusive disounts
554155,AGE < 50 no child: no cancellation fees
554163,AGE < 50 families with Childen: free hotel meal
554175,AGE < 50 no child: no cancellation fees
554202,Economic hot spots: exclusive disounts
554213,AGE < 50 no child: no cancellation fees
554217,AGE < 50 no child: no cancellation fees
554269,AGE < 50 families with Childen: free hotel meal
554284,AGE < 50 families with Childen: free hotel meal
554289,AGE < 50 no child: no cancellation fees
554299,Potential new users: 10% discount on first order.
554357,Potential new users: 10% discount on first order.
554413,AGE < 50 families with Childen: free hotel meal
554444,AGE < 50 no child: no cancellation fees
554450,Potential new users: 10% discount on first order.
554507,AGE < 50 no child: no cancellation fees
554532,AGE < 50 no child: no cancellation fees
554560,AGE < 50 no child: no cancellation fees
554609,AGE < 50 no child: no cancellation fees
554632,AGE < 50 no child: no cancellation fees
554670, AGE >= 50 Group: 1 night free hotel with filght
554681,AGE < 50 families with Childen: free hotel meal
554724,AGE < 50 no child: no cancellation fees
554753,AGE < 50 families with Childen: free hotel meal
554801, AGE >= 50 Group: 1 night free hotel with filght
554853,Economic hot spots: exclusive disounts
554866,Potential new users: 10% discount on first order.
554885,AGE < 50 no child: no cancellation fees
554922,AGE < 50 no child: no cancellation fees
554939,Potential new users: 10% discount on first order.
554949,Potential new users: 10% discount on first order.
554956,AGE < 50 no child: no cancellation fees
554961,AGE < 50 no child: no cancellation fees
555030,Potential new users: 10% discount on first order.
555058,Economic hot spots: exclusive disounts
555075,Potential new users: 10% discount on first order.
555083, AGE >= 50 Group: 1 night free hotel with filght
555108,AGE < 50 no child: no cancellation fees
555135, AGE >= 50 Group: 1 night free hotel with filght
555147,AGE < 50 no child: no cancellation fees
555151,AGE < 50 no child: no cancellation fees
555180,AGE < 50 families with Childen: free hotel meal
555186,AGE < 50 families with Childen: free hotel meal
555187,Potential new users: 10% discount on first order.
555191, AGE >= 50 Group: 1 night free hotel with filght
555193, AGE >= 50 Group: 1 night free hotel with filght
555203, AGE >= 50 Group: 1 night free hotel with filght
555206,AGE < 50 no child: no cancellation fees
555250,AGE < 50 no child: no cancellation fees
555257,AGE < 50 families with Childen: free hotel meal
555275, AGE >= 50 Group: 1 night free hotel with filght
555277, AGE >= 50 Group: 1 night free hotel with filght
555299, AGE >= 50 Group: 1 night free hotel with filght
555301,AGE < 50 families with Childen: free hotel meal
555310,AGE < 50 no child: no cancellation fees
555326, AGE >= 50 Group: 1 night free hotel with filght
555334,Potential new users: 10% discount on first order.
555418,Potential new users: 10% discount on first order.
555428,Economic hot spots: exclusive disounts
555478,Economic hot spots: exclusive disounts
555484,AGE < 50 no child: no cancellation fees
555492, AGE >= 50 Group: 1 night free hotel with filght
555499,AGE < 50 families with Childen: free hotel meal
555521,AGE < 50 no child: no cancellation fees
555563, AGE >= 50 Group: 1 night free hotel with filght
555587,AGE < 50 no child: no cancellation fees
555600,AGE < 50 no child: no cancellation fees
555648,AGE < 50 no child: no cancellation fees
555656,Potential new users: 10% discount on first order.
555698,Economic hot spots: exclusive disounts
555710,AGE < 50 no child: no cancellation fees
555712,Potential new users: 10% discount on first order.
555751,AGE < 50 no child: no cancellation fees
555770,AGE < 50 families with Childen: free hotel meal
555773,Potential new users: 10% discount on first order.
555782, AGE >= 50 Group: 1 night free hotel with filght
555784,AGE < 50 families with Childen: free hotel meal
555796, AGE >= 50 Group: 1 night free hotel with filght
555818,Potential new users: 10% discount on first order.
555850, AGE >= 50 Group: 1 night free hotel with filght
555852,AGE < 50 no child: no cancellation fees
555894,AGE < 50 no child: no cancellation fees
555934,AGE < 50 no child: no cancellation fees
555960,Potential new users: 10% discount on first order.
555990, AGE >= 50 Group: 1 night free hotel with filght
555997,AGE < 50 no child: no cancellation fees
556015, AGE >= 50 Group: 1 night free hotel with filght
556019, AGE >= 50 Group: 1 night free hotel with filght
556043,Potential new users: 10% discount on first order.
556052,AGE < 50 no child: no cancellation fees
556067,AGE < 50 families with Childen: free hotel meal
556111, AGE >= 50 Group: 1 night free hotel with filght
556119,AGE < 50 no child: no cancellation fees
556127,Economic hot spots: exclusive disounts
556138,AGE < 50 no child: no cancellation fees
556199,Potential new users: 10% discount on first order.
556214,AGE < 50 no child: no cancellation fees
556215, AGE >= 50 Group: 1 night free hotel with filght
556268,AGE < 50 no child: no cancellation fees
556274,AGE < 50 no child: no cancellation fees
556314,AGE < 50 no child: no cancellation fees
556347,Economic hot spots: exclusive disounts
556391,AGE < 50 families with Childen: free hotel meal
556395,Potential new users: 10% discount on first order.
556417,Potential new users: 10% discount on first order.
556533,AGE < 50 families with Childen: free hotel meal
556579,AGE < 50 no child: no cancellation fees
556621, AGE >= 50 Group: 1 night free hotel with filght
556622,Economic hot spots: exclusive disounts
556623,AGE < 50 no child: no cancellation fees
556647,AGE < 50 no child: no cancellation fees
556673, AGE >= 50 Group: 1 night free hotel with filght
556714,AGE < 50 no child: no cancellation fees
556744,AGE < 50 no child: no cancellation fees
556824,Economic hot spots: exclusive disounts
556827, AGE >= 50 Group: 1 night free hotel with filght
556830,Economic hot spots: exclusive disounts
556841,AGE < 50 families with Childen: free hotel meal
556887,AGE < 50 families with Childen: free hotel meal
556900,Economic hot spots: exclusive disounts
556904,Economic hot spots: exclusive disounts
556906,AGE < 50 no child: no cancellation fees
557005, AGE >= 50 Group: 1 night free hotel with filght
557010,Potential new users: 10% discount on first order.
557033, AGE >= 50 Group: 1 night free hotel with filght
557036,AGE < 50 no child: no cancellation fees
557055,AGE < 50 no child: no cancellation fees
557107,AGE < 50 no child: no cancellation fees
557108,AGE < 50 no child: no cancellation fees
557118,AGE < 50 no child: no cancellation fees
557134, AGE >= 50 Group: 1 night free hotel with filght
557236,Economic hot spots: exclusive disounts
557248,Potential new users: 10% discount on first order.
557262,AGE < 50 families with Childen: free hotel meal
557282,AGE < 50 no child: no cancellation fees
557298,AGE < 50 no child: no cancellation fees
557307,AGE < 50 families with Childen: free hotel meal
557314,AGE < 50 no child: no cancellation fees
557343,Economic hot spots: exclusive disounts
557402,Economic hot spots: exclusive disounts
557449,AGE < 50 no child: no cancellation fees
557476,AGE < 50 no child: no cancellation fees
557492,AGE < 50 families with Childen: free hotel meal
557496, AGE >= 50 Group: 1 night free hotel with filght
557508,AGE < 50 no child: no cancellation fees
557525,AGE < 50 families with Childen: free hotel meal
557562,Economic hot spots: exclusive disounts
557569,AGE < 50 families with Childen: free hotel meal
557643,AGE < 50 no child: no cancellation fees
557672,Economic hot spots: exclusive disounts
557692,AGE < 50 families with Childen: free hotel meal
557726,Potential new users: 10% discount on first order.
557762, AGE >= 50 Group: 1 night free hotel with filght
557794,AGE < 50 families with Childen: free hotel meal
557799, AGE >= 50 Group: 1 night free hotel with filght
557815,AGE < 50 no child: no cancellation fees
557834,Economic hot spots: exclusive disounts
557851,AGE < 50 no child: no cancellation fees
557875, AGE >= 50 Group: 1 night free hotel with filght
557876,AGE < 50 no child: no cancellation fees
557879,Potential new users: 10% discount on first order.
557887,AGE < 50 no child: no cancellation fees
