trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,flight_distance_km
473467-6ff2a16479194624a58c3b233d3d28f8,AUS,fresno,FAT,2,TRUE,2024/1/27 12:00,2024/2/11 12:00,1,United Airlines,36.776,-119.718,828.69,2165.657515
473467-59f744178c254b0c9496462d3d9addd3,AUS,los angeles,LSQ,1,TRUE,2023/1/21 14:00,2023/1/26 14:00,1,American Airlines,33.942,-118.408,379.19,1994.349249
473712-da5a62f6cb2642b1827cc09650e1bb2f,ORD,san jose,SJI,1,TRUE,2023/7/22 13:00,2023/7/25 13:00,1,Cebu Pacific,37.362,-121.929,511.57,2937.20291
473712-a72e02f497884a6781574515ffe10f32,ORD,new york,LGA,1,TRUE,2023/2/14 15:00,2023/2/20 15:00,0,Delta Air Lines,40.64,-73.779,224.87,1187.758662
473712-67106e60908b40f982dbc4eea2dd2570,ORD,phoenix,LUF,1,TRUE,2023/1/21 15:00,2023/1/23 15:00,1,Ryanair,33.535,-112.383,405.59,2337.209362
473712-f538fb0a91af431587b08242c2e98bc0,ORD,oklahoma city,TIK,1,TRUE,2023/3/7 7:00,2023/3/9 7:00,0,United Airlines,35.393,-97.601,184.07,1114.347449
473712-6bfb7b7051f2419bb0e229dbb6dbcefb,ORD,new york,JFK,1,TRUE,2023/5/22 7:00,2023/5/24 7:00,0,Air France,40.64,-73.779,212.99,1187.758662
476693-b75dbaf95e9847ee98fe98317e41e95c,LAX,toronto,YZD,1,TRUE,2023/4/6 13:00,2023/4/10 13:00,0,American Airlines,43.862,-79.37,651.32,3516.533724
476693-259b98c22268467d94e6b42e57564c5f,LAX,quebec,YQB,1,TRUE,2023/3/13 7:00,2023/3/14 7:00,1,Air Canada,46.788,-71.398,674.1,4160.265054
476693-1b940634370d4124ad301dca07ec981e,LAX,philadelphia,PHL,1,TRUE,2023/1/13 12:00,2023/1/15 12:00,0,Delta Air Lines,39.872,-75.241,667.15,3856.344039
476693-dae893f6f81b47bf86a235c49933c90b,LAX,vancouver,YVR,1,TRUE,2023/6/4 8:00,2023/6/7 8:00,1,Air Canada,49.195,-123.182,274.64,1741.021947
478003-e53c1e1eb34f49ea91ad6500d00af54c,CLE,vancouver,YVR,1,TRUE,2023/3/29 7:00,2023/3/30 7:00,1,United Airlines,49.195,-123.182,606.4,3301.574694
478003-827ac13b6cd74fa18df5518bc9840ce0,CLE,dallas,DAL,1,TRUE,2023/4/22 11:00,2023/4/25 11:00,0,Southwest Airlines,32.847,-96.852,314.11,1631.926221
478003-4caf1d2df34f48178a3a8cfefd69a86e,CLE,calgary,YYC,1,TRUE,2023/3/5 11:00,2023/3/6 11:00,0,Air Canada,51.114,-114.02,493.03,2670.725227
478146-58ebe4bb5b0f4912a0c85ae5232e2935,DAL,toronto,YZD,2,TRUE,2024/1/13 10:00,2024/1/22 10:00,1,Delta Air Lines,43.862,-79.37,797.21,1948.407937
478146-58ebe4bb5b0f4912a0c85ae5232e2935,DAL,toronto,YZD,2,TRUE,2024/1/13 10:00,2024/1/22 10:00,1,Delta Air Lines,43.862,-79.37,797.21,1948.407937
478146-be01e0ccd824410aa665d0bb7d85015c,DAL,toronto,YTZ,1,TRUE,2023/2/19 14:00,2023/2/22 14:00,2,Porter Airlines,43.862,-79.37,350.39,1948.407937
478228-9fc1d37a6ebc4df0a22ff0aa61fff24d,YAW,new york,JFK,2,TRUE,2023/7/18 7:00,2023/7/20 7:00,0,Delta Air Lines,40.64,-73.779,328.98,950.2732778
478760-2a483c890c154cbea73bd2f8f1df6bb9,JFK,singapore,SIN,2,TRUE,2024/1/7 13:00,2024/1/17 13:00,1,Garuda Indonesia,1.417,103.867,5895.18,15332.47666
478760-2a483c890c154cbea73bd2f8f1df6bb9,JFK,singapore,SIN,2,TRUE,2024/1/7 13:00,2024/1/17 13:00,1,Garuda Indonesia,1.417,103.867,5895.18,15332.47666
479101-632286fec267491194249d782cf10659,YTZ,milwaukee,MKE,1,TRUE,2023/7/1 8:00,2023/7/3 8:00,1,JetBlue Airways,42.947,-87.896,128.63,691.8391159
480331-6953152615b541ca802ed3b77ece6cd9,PHX,los angeles,LSQ,1,TRUE,2023/2/15 7:00,2023/2/20 7:00,0,Ryanair,33.942,-118.408,100.53,594.7300921
480331-94e440af0e754f048af58c1b90288442,PHX,detroit,DET,1,TRUE,2023/4/25 7:00,2023/4/28 7:00,0,Ryanair,42.409,-83.01,481.03,2715.808704
480331-f9d1930e5d3f401ba6f4639b12c49b17,PHX,dallas,DAL,1,FALSE,2023/7/23 10:00,,1,Southwest Airlines,32.847,-96.852,133.24,1411.392232
483603-863ed814e9ab4f649290ac37b66206f4,JFK,philadelphia,PHL,1,TRUE,2023/3/30 8:00,2023/4/1 8:00,0,JetBlue Airways,39.872,-75.241,25.65,150.6118063
483603-6edd8eb9be654f848a1dfb2c906f8c44,JFK,tucson,DMA,1,TRUE,2023/2/11 7:00,2023/2/17 7:00,0,Ryanair,32.166,-110.883,578.93,3423.872322
483603-6294f4f1a84d46cc810496acc969c568,JFK,milwaukee,MKE,3,TRUE,2023/4/20 7:00,2023/4/23 7:00,0,Southwest Airlines,42.947,-87.896,584.24,1196.555079
483603-789b2bb296ae44b485b2287e4b8bbf86,JFK,charlotte,CLT,1,TRUE,2023/1/22 7:00,2023/1/24 7:00,0,American Airlines,35.214,-80.943,170.31,870.5313389
483928-316aee3267134d16ade4bfc391860639,JFK,chicago,MDW,1,TRUE,2023/1/17 7:00,2023/1/20 7:00,1,KLM Royal Dutch Airlines,41.786,-87.752,190.81,1174.423089
483928-a841d6bb98914c7eb7e76dc75bc033f1,JFK,indianapolis,IND,1,TRUE,2023/3/16 16:00,2023/3/20 16:00,0,Southwest Airlines,39.717,-86.294,206.41,1067.267081
483928-5537bd6d12ae4a37a876d957a31667a8,JFK,baltimore,BWI,1,TRUE,2023/5/13 15:00,2023/5/22 15:00,1,American Airlines,39.175,-76.668,52.25,295.3697247
483928-857d42155c744f57bd68453d2a35dd51,JFK,fresno,FAT,1,TRUE,2023/2/16 12:00,2023/2/17 12:00,0,American Airlines,36.776,-119.718,750.62,3963.953309
483928-35f13a176c394a1389bbb462c7eacae4,JFK,montreal,YMX,2,TRUE,2023/4/21 16:00,2023/4/23 16:00,0,United Airlines,45.517,-73.417,183.68,543.0923381
485260-9b4deb6172464c208f9e7629bad7f128,UGN,montreal,YUL,1,TRUE,2023/3/25 7:00,2023/3/30 7:00,1,Lufthansa,45.517,-73.417,216.34,1204.673402
485260-cd0483a4a9b34619abd0a3aa65341b58,UGN,edmonton,YEG,1,TRUE,2023/2/23 7:00,2023/2/26 7:00,0,Icelandair,53.667,-113.467,434.62,2257.593212
485591-a0362a8a32ce41258a2196154da33098,COS,new york,JFK,1,TRUE,2023/6/13 7:00,2023/6/15 7:00,0,Japan Airlines,40.64,-73.779,529.81,2638.740463
485591-940148a4cd1748f8b24b969f890d22b6,COS,los angeles,LAX,1,TRUE,2023/3/26 14:00,2023/3/29 14:00,0,American Airlines,33.942,-118.408,239.69,1339.334992
485591-a0f10c9b9c974dec89273111b716c1d6,COS,boston,BOS,1,TRUE,2023/2/10 10:00,2023/2/12 10:00,0,Delta Air Lines,42.364,-71.005,507.29,2853.820335
485894-2671df7c2922432aa12c04f164ebb875,YKZ,las vegas,LSV,1,TRUE,2023/2/20 11:00,2023/2/22 11:00,0,Ryanair,36.08,-115.152,525.07,3142.463946
485894-d772e4e15d71423288cd2ba026bfeaa7,YKZ,new york,JFK,2,TRUE,2023/7/19 12:00,2023/7/25 12:00,1,American Airlines,40.64,-73.779,194.4,582.9688256
487101-3ef9a07805bf479b8425dca87eeeff44,YOW,calgary,YYC,1,TRUE,2023/6/27 9:00,2023/6/29 9:00,0,Delta Air Lines,51.114,-114.02,509.65,2878.534149
487101-6925eedfb1d2488cae99886d799c6bac,YOW,san francisco,SFO,1,TRUE,2023/7/24 7:00,2023/7/28 7:00,1,United Airlines,37.619,-122.375,642.8,3927.181238
487101-6fea172f768d48e582fce581f7fd01e7,YOW,phoenix,PHX,1,TRUE,2023/2/19 12:00,2023/2/22 12:00,1,Southwest Airlines,33.535,-112.383,584.63,3378.607475
487101-69d63916158747199938173300a764a4,YOW,boston,BOS,2,TRUE,2023/3/30 7:00,2023/4/1 7:00,0,Alaska Airlines,42.364,-71.005,178.97,498.0069536
488009-d785208b0a8e4895a2ab0b4c82b3147a,BWI,louisville,LOU,1,FALSE,2023/5/6 7:00,,0,Ryanair,38.228,-85.664,60.1,787.388719
488009-94c7e6b2b25947d283f7862dc288cb64,BWI,new york,LGA,1,TRUE,2023/1/25 12:00,2023/1/26 12:00,0,American Airlines,40.64,-73.779,59.36,295.3697247
488511-2771ec9e8959426f93c94f838dc7ab18,YMX,new york,JFK,1,TRUE,2023/4/19 14:00,2023/4/24 14:00,0,JetBlue Airways,40.64,-73.779,110.54,560.8181463
488511-5a430811c46a4797a1bd64ffbc8164f1,YMX,los angeles,LAX,1,TRUE,2023/7/21 12:00,2023/7/26 12:00,0,American Airlines,33.942,-118.408,722.31,3950.753014
488974-cee501df7bfb4733a541c0253d36cc22,EWR,los angeles,LSQ,1,FALSE,2023/2/23 7:00,,0,Ryanair,33.942,-118.408,348.28,3941.011661
488974-6f73525708fc449bbf73789b951a3756,EWR,toronto,YKZ,1,TRUE,2023/1/13 10:00,2023/1/17 10:00,1,American Airlines,43.862,-79.37,93.11,554.1925822
488974-4d3e3cb5711241fbaeb38177b082ceaa,EWR,philadelphia,PHL,1,FALSE,2023/6/19 7:00,,1,American Airlines,39.872,-75.241,11.46,128.7726444
489635-8944a6a585034ab9bd2bd12055e07094,FAT,charlotte,CLT,1,TRUE,2023/1/15 15:00,2023/1/18 15:00,1,American Airlines,35.214,-80.943,630.19,3468.7832
489635-5eff8f0c945c4e209c4835cd7d849f55,FAT,memphis,MEM,1,TRUE,2023/3/17 12:00,2023/3/22 12:00,1,American Airlines,35.042,-89.977,505.06,2674.719127
489635-419f74bc20984855bb8e42fe87215242,FAT,jacksonville,LRF,1,TRUE,2023/2/24 8:00,2023/2/28 8:00,0,American Airlines,30.494,-81.688,669.13,3565.307938
489635-5089b7d9f9614172bc33ce423181d464,FAT,baltimore,BWI,1,TRUE,2023/5/11 7:00,2023/5/13 7:00,0,Delta Air Lines,39.175,-76.668,732.38,3747.416843
489953-550459488a8346659a5c18d1e6ceab5a,SKF,san diego,SAN,1,TRUE,2023/1/15 12:00,2023/1/19 12:00,1,Volaris,32.699,-117.215,303.16,1810.587556
489953-688bc5b37cde4d6296ca95b1cb1307e5,SKF,new york,JFK,3,FALSE,2023/3/18 12:00,,1,Asiana Airlines,40.64,-73.779,707.34,2569.30853
489953-4fc17ac3333a40aeb20eb98cb3f05d21,SKF,oklahoma city,OKC,1,TRUE,2023/5/30 14:00,2023/6/7 14:00,1,Southwest Airlines,35.393,-97.601,124.83,674.4641321
489953-d280effb4b8c4ecca1f72d6b6dfdce34,SKF,ottawa,YOW,1,TRUE,2023/5/1 10:00,2023/5/4 10:00,1,United Airlines,45.323,-75.669,517.99,2673.794707
489953-a7cb4295eed747c5928b5ac369e54697,SKF,indianapolis,IND,3,TRUE,2023/2/24 15:00,2023/2/28 15:00,0,Southwest Airlines,39.717,-86.294,881.99,1605.150837
489953-083abf7f0ce94692a935a114d6ae7c0d,SKF,austin,AUS,2,TRUE,2023/2/6 7:00,2023/2/11 7:00,1,Delta Air Lines,30.194,-97.67,50.73,125.8595938
490107-01981be1f21d4be2a409730ccd4dc0ae,PNE,baltimore,BWI,1,TRUE,2023/2/1 12:00,2023/2/5 12:00,2,AirTran Airways,39.175,-76.668,33.08,174.091037
490107-b1213194ea4444808ac41eb6238bbd6a,PNE,houston,EFD,1,TRUE,2023/3/10 7:00,2023/3/12 7:00,0,United Airlines,29.607,-95.159,394.2,2168.585986
490107-f0b702a7bc0d4340b3b8c1be9f2cf4da,PNE,oklahoma city,TIK,1,TRUE,2023/5/25 10:00,2023/5/29 10:00,0,Delta Air Lines,35.393,-97.601,360.21,2047.540338
490107-058e5955eeb24bd8ba583562fb2ee9ac,PNE,los angeles,LSQ,1,TRUE,2023/1/13 14:00,2023/1/18 14:00,1,Ryanair,33.942,-118.408,642.81,3874.262154
490107-b1f09e27f77b46f898b746bbfbfa65cb,PNE,charlotte,CLT,1,TRUE,2023/2/16 11:00,2023/2/19 11:00,1,JetBlue Airways,35.214,-80.943,136.33,751.8066833
491003-60784f0440b649c4b67ec9d682262742,CRP,winnipeg,YWG,1,TRUE,2023/1/14 12:00,2023/1/17 12:00,0,Canadian North,50.056,-97.032,443.8,2478.409852
491559-7d19f2d856024af3a97894adc1470007,SAN,chicago,ORD,1,TRUE,2023/7/29 9:00,2023/7/31 9:00,0,United Airlines,41.786,-87.752,480.19,2775.984565
491559-1734be55665448caa5c71482de53ea94,SAN,el paso,ELP,1,TRUE,2023/1/13 8:00,2023/1/16 8:00,0,American Airlines,31.849,-106.38,181.02,1020.318817
491559-850e1e07a8ce405c9460a238b9eb40f8,SAN,new york,LGA,1,TRUE,2023/2/15 15:00,2023/2/18 15:00,0,Delta Air Lines,40.64,-73.779,753.7,3927.972996
491925-96f350fc249145c1965093f8a6602c79,JFK,philadelphia,PNE,1,TRUE,2023/3/4 8:00,2023/3/6 8:00,0,American Airlines,39.872,-75.241,26.89,150.6118063
491925-76a0ffe058684c3e8a4feba83979f04e,JFK,dallas,DAL,1,TRUE,2023/2/15 7:00,2023/2/20 7:00,0,Delta Air Lines,32.847,-96.852,381.64,2222.484189
491925-866853c28e8a4c5f82ad165e49acf9e6,JFK,quebec,YQB,1,TRUE,2023/5/16 7:00,2023/5/22 7:00,0,Air Canada,46.788,-71.398,122.74,709.8107853
491925-42776fd1c2e64cdc912c7d9d95e430be,JFK,el paso,BIF,2,TRUE,2023/1/30 7:00,2023/2/4 7:00,0,United Airlines,31.849,-106.38,1068.36,3062.20462
491925-b005a18c80504781a4b22ab47a3c57d6,JFK,oklahoma city,TIK,2,TRUE,2023/3/13 7:00,2023/3/15 7:00,0,Delta Air Lines,35.393,-97.601,732.24,2159.359844
492209-c82c2fffbee5437d92826c5918794750,YUL,new york,LGA,1,TRUE,2023/1/31 11:00,2023/2/2 11:00,1,Southwest Airlines,40.64,-73.779,98.29,536.8579654
492209-8b0c9aa6001849bfabef05b1b096d7dd,YUL,indianapolis,IND,1,TRUE,2023/1/19 11:00,2023/1/21 11:00,0,United Airlines,39.717,-86.294,198.24,1208.223661
492209-fedca55ab86848ba8a9caa1bd45bd891,YUL,los angeles,LSQ,2,TRUE,2023/5/6 16:00,2023/5/9 16:00,0,Delta Air Lines,33.942,-118.408,1340.11,3972.634513
492209-c0644fc006404b6e8bf3442304526f9d,YUL,new york,JFK,1,FALSE,2023/3/16 9:00,,0,Saudi Arabian Airlines,40.64,-73.779,48.79,536.8579654
493409-d06de3dbca664c49b8ced908b8317612,BNA,phoenix,PHX,1,TRUE,2023/3/17 8:00,2023/3/20 8:00,1,JetBlue Airways,33.535,-112.383,443.7,2356.877343
493409-437b41e83fd9464bba77b4074b3d1219,BNA,chicago,UGN,2,TRUE,2023/6/4 13:00,2023/6/7 13:00,2,Delta Air Lines,41.786,-87.752,238.28,636.3817744
493409-0348af0497f047dcb3abd49c34226d17,BNA,indianapolis,IND,1,FALSE,2023/7/22 7:00,,1,United Airlines,39.717,-86.294,35.27,400.9394698
493409-3013e11f202d47d985dcff4e4a2efe46,BNA,san diego,NZY,1,TRUE,2023/1/16 7:00,2023/1/21 7:00,0,American Airlines,32.699,-117.215,486.84,2815.417808
495273-064ebd15d20a4fa8a7c2abb6a1284592,YXD,milwaukee,MKE,1,TRUE,2023/1/11 15:00,2023/1/17 15:00,2,American Airlines,42.947,-87.896,402.83,2216.274941
495273-13bb9408a6264dbe91d93831e07420ad,YXD,los angeles,LAX,1,TRUE,2023/3/21 8:00,2023/3/24 8:00,1,Volaris,33.942,-118.408,367.51,2216.578207
495273-7e46775bd46c40f6bf1016abe265db7b,YXD,denver,DEN,1,TRUE,2023/5/6 14:00,2023/5/11 14:00,1,United Airlines,39.858,-104.667,306.29,1664.730954
495273-ee47719fccf044e399e0a27995ac4b74,YXD,houston,EFD,2,TRUE,2023/4/5 10:00,2023/4/7 10:00,1,United Airlines,29.607,-95.159,1036.74,3051.09158
496382-376670e45b574daea3beee1fa54f93b4,LOU,new york,LGA,1,TRUE,2023/7/7 12:00,2023/7/11 12:00,1,Delta Air Lines,40.64,-73.779,183.53,1054.421034
496382-266722c464af4619bad6dc48c8db8089,LOU,columbus,CMH,3,TRUE,2023/4/2 14:00,2023/4/7 14:00,0,Delta Air Lines,39.998,-82.892,153.54,309.7013428
496382-71b60679a95646bca006c6cf64c9a149,LOU,toronto,YYZ,1,TRUE,2023/2/22 13:00,2023/2/28 13:00,2,Emirates,43.862,-79.37,145.13,818.6675688
496382-6709eeb10c7641d7bb338455b3599113,LOU,los angeles,LAX,1,FALSE,2023/2/6 15:00,,1,JetBlue Airways,33.942,-118.408,276.03,2965.012842
496408-63f35a4db0964f7f9db1a392b8416908,FAT,new york,JFK,1,FALSE,2023/2/16 16:00,,1,Delta Air Lines,40.64,-73.779,346.65,3963.953309
496408-7dc1ead16de6483bbf76cf3ff6932099,FAT,san antonio,SVZ,1,TRUE,2023/3/2 7:00,2023/3/3 7:00,1,Conviasa,29.529,-98.279,355.18,2146.304568
496408-106c12868c384c27916a03f993e6fb7c,FAT,los angeles,LAX,1,TRUE,2023/1/30 9:00,2023/2/1 9:00,1,American Airlines,33.942,-118.408,59.93,336.7636795
496408-297026f08ad24b9dab1c052eba391a65,FAT,chicago,ORD,1,TRUE,2023/3/25 8:00,2023/3/31 8:00,0,Allegiant Air,41.786,-87.752,490.78,2790.300018
496408-297026f08ad24b9dab1c052eba391a65,FAT,chicago,ORD,1,TRUE,2023/3/25 8:00,2023/3/31 8:00,0,Allegiant Air,41.786,-87.752,490.78,2790.300018
496408-fdf2615fc8704f97a3ae140f99863499,FAT,calgary,YYC,1,TRUE,2023/1/17 15:00,2023/1/20 15:00,0,WestJet,51.114,-114.02,321.19,1657.024067
497108-786e8903d6da4282810951294694912e,BNA,new york,JFK,2,TRUE,2023/5/8 15:00,2023/5/11 15:00,0,JetBlue Airways,40.64,-73.779,422.87,1229.771137
497108-ebfdee3fa7fe464894d5a392d7dfa422,BNA,baltimore,BWI,1,TRUE,2023/1/14 15:00,2023/1/16 15:00,0,AirTran Airways,39.175,-76.668,176,943.6625322
497108-365f42cdf6bb4be798b9083ed588653b,BNA,san antonio,SKF,1,TRUE,2023/1/26 9:00,2023/1/27 9:00,1,Delta Air Lines,29.529,-98.279,222.79,1307.169625
498665-4d9d7c76c89b44ff9dc54a8e2bec76d2,YHU,new york,JFK,1,TRUE,2023/2/21 15:00,2023/2/24 15:00,1,EVA Air,40.64,-73.779,99.09,543.0923381
498665-f9a48fc66c6f45b7932b51d30d8ebf4d,YHU,indianapolis,IND,1,TRUE,2023/5/22 14:00,2023/5/26 14:00,1,Delta Air Lines,39.717,-86.294,209.96,1233.171068
498665-edfd44713827465f9682087586fb6a31,YHU,chicago,ORD,1,TRUE,2023/4/1 7:00,2023/4/2 7:00,1,JetBlue Airways,41.786,-87.752,213.53,1223.605593
498665-edfd44713827465f9682087586fb6a31,YHU,chicago,ORD,1,TRUE,2023/4/1 7:00,2023/4/2 7:00,1,JetBlue Airways,41.786,-87.752,213.53,1223.605593
498665-ade288e2978344d3921d384f92fe1a77,YHU,san antonio,SKF,1,TRUE,2023/3/13 11:00,2023/3/19 11:00,0,American Airlines,29.529,-98.279,524.59,2802.277644
498665-78bdbd505dc441298d2379061c179ffb,YHU,new york,JFK,1,TRUE,2023/6/11 7:00,2023/6/13 7:00,0,British Airways,40.64,-73.779,96.2,543.0923381
498665-ff2821a0e0a949cb82b19405567a5b3b,YHU,los angeles,LSQ,1,FALSE,2023/2/1 7:00,,0,Delta Air Lines,33.942,-118.408,333.64,3998.12267
499038-6cd8f681731646b28cdc785f97136640,RIC,houston,IAH,1,TRUE,2023/1/13 13:00,2023/1/18 13:00,1,United Airlines,29.607,-95.159,329.1,1867.414174
499038-f8c947a2c9c94efe85ff0cf38e058955,RIC,san jose,SJO,1,TRUE,2023/3/31 14:00,2023/4/4 14:00,1,Avianca - Aerovias Nacionales de Colombia,37.362,-121.929,695.75,3900.791416
499038-ffdd56c117f046dba65203f772e25adb,RIC,montreal,YUL,1,TRUE,2023/1/24 7:00,2023/1/28 7:00,1,Air Canada,45.517,-73.417,162.65,947.9763563
499990-68d8ac1a366c4cc692c5ae3a66b0d54a,LGA,san francisco,SFO,3,TRUE,2023/5/21 7:00,2023/5/22 7:00,0,United Airlines,37.619,-122.375,2310.11,4141.056068
499990-0acbf8e88bbd4571afd458ed32c950bf,LGA,winnipeg,YWG,1,TRUE,2023/4/12 15:00,2023/4/15 15:00,1,WestJet,50.056,-97.032,362.9,2068.932307
499990-0acbf8e88bbd4571afd458ed32c950bf,LGA,winnipeg,YWG,1,TRUE,2023/4/12 15:00,2023/4/15 15:00,1,WestJet,50.056,-97.032,362.9,2068.932307
499990-e1dab0c8e727443481e4e3b0f9a5639c,LGA,portland,PWM,1,TRUE,2023/2/9 12:00,2023/2/17 12:00,1,JetBlue Airways,45.589,-122.597,707.97,3925.302287
500243-77c8627989b54ea38569f4479b4a241e,PHL,indianapolis,IND,1,TRUE,2023/7/23 7:00,2023/7/26 7:00,0,Delta Air Lines,39.717,-86.294,150.6,943.880234
500493-7bf9f682f2a54f1ea86d681a33313d07,UGN,oklahoma city,OKC,2,TRUE,2023/4/9 7:00,2023/4/10 7:00,1,Southwest Airlines,35.393,-97.601,441.38,1147.532993
500493-8f0b454db1e64c4d83314b4493ae3b91,UGN,san diego,NZY,1,TRUE,2023/4/18 13:00,2023/4/21 13:00,0,Ryanair,32.699,-117.215,453.72,2785.792971
501794-24bb32c7adc54c85be4e35ed49ec140e,BNA,chicago,UGN,1,TRUE,2023/3/19 11:00,2023/3/21 11:00,1,United Airlines,41.786,-87.752,110.3,636.3817744
501794-6ee34f83e31141e3b5cfd3e1d0197c8d,BNA,charlotte,CLT,1,TRUE,2023/2/6 7:00,2023/2/8 7:00,1,American Airlines,35.214,-80.943,106.72,527.7727511
501794-3c8fd77f269b4845957f41c0c479de06,BNA,el paso,BIF,1,TRUE,2023/1/20 7:00,2023/1/26 7:00,0,Delta Air Lines,31.849,-106.38,336.51,1873.987818
501794-1eabaa8793b140dd95896c49d7467c49,BNA,san antonio,RND,1,TRUE,2023/6/1 7:00,2023/6/12 7:00,1,Ryanair,29.529,-98.279,198.92,1307.169625
501817-9c71a536c0b541f9a6e0352126f39983,YND,toronto,YTZ,1,TRUE,2023/6/4 11:00,2023/6/5 11:00,1,Porter Airlines,43.862,-79.37,56.91,352.853376
501817-f5aa253dde674b4d97952f61da838432,YND,calgary,YYC,2,TRUE,2023/2/4 7:00,2023/2/10 7:00,1,Air Canada,51.114,-114.02,1019.36,2875.972828
501817-2cfeacb8fa794cfbaafddd3b0bd266ac,YND,new york,LGA,3,FALSE,2023/1/24 10:00,,0,Allegiant Air,40.64,-73.779,125.41,561.7286236
503418-f052b11b697f41cdbeec8058c7e71bdb,LGA,hamilton,HLZ,1,TRUE,2023/4/1 15:00,2023/4/9 15:00,0,Air New Zealand,43.173,-79.935,98.66,567.4139776
503418-b31e0124ac7148e4be92786e31c5673b,LGA,houston,EFD,1,FALSE,2023/2/21 12:00,,0,Ryanair,29.607,-95.159,202.26,2289.204194
503418-55348a93af7e4a2e9d57f8ca26b44fd7,LGA,nashville,BNA,1,TRUE,2023/4/29 7:00,2023/5/4 7:00,1,Southwest Airlines,36.124,-86.678,226.96,1227.726375
503418-5c80837dcaf644aa907625b21483ec41,LGA,chicago,ORD,1,TRUE,2023/3/7 7:00,2023/3/8 7:00,1,Allegiant Air,41.786,-87.752,197.76,1163.951204
503418-efcfc88341d74b4187268dd7c18aa9f9,LGA,los angeles,LAX,1,TRUE,2023/1/13 11:00,2023/1/17 11:00,0,American Airlines,33.942,-118.408,712.1,3965.398671
503760-721359dec6524add936896fef6cc95f5,MCI,new york,LGA,3,TRUE,2023/2/17 9:00,2023/2/19 9:00,0,American Airlines,40.64,-73.779,979.92,1786.073162
503760-0c76ffa2f93640af8547c23a2171e42b,MCI,toronto,YTZ,2,TRUE,2024/1/19 7:00,2024/1/27 7:00,1,Porter Airlines,43.862,-79.37,539.45,1370.895497
503760-4a01bee41c2e4f6b937b146238f3cc90,MCI,louisville,LOU,1,TRUE,2023/4/22 8:00,2023/4/24 8:00,0,United Airlines,38.228,-85.664,142.69,793.2740417
503760-1359f7b66920421da126164714797bd4,MCI,calgary,YYC,1,TRUE,2023/3/4 14:00,2023/3/8 14:00,1,WestJet,51.114,-114.02,374.78,1992.605675
504859-7155f2f2938d438bb1a2e151d6f0654d,PHX,fort worth,FTW,1,TRUE,2023/1/14 11:00,2023/1/19 11:00,0,Delta Air Lines,32.82,-97.362,234.11,1364.437199
505230-da9b272692f14f2e8df9185ee5fcd570,TUS,houston,HOU,2,TRUE,2023/6/3 10:00,2023/6/7 10:00,1,Southwest Airlines,29.607,-95.159,514.15,1530.536995
505230-1b63e3a4b308469b938fa9e85e367d83,TUS,los angeles,LAX,1,TRUE,2023/4/14 10:00,2023/4/17 10:00,1,Alaska Airlines,33.942,-118.408,117.73,724.915316
506130-7f9a0e8b7d2c4aefb4bbe4b85c8d16ce,PHX,new york,JFK,1,TRUE,2023/3/10 12:00,2023/3/14 12:00,0,LAN Airlines,40.64,-73.779,649.88,3457.787343
506130-d00974e22e974327a65c6b2651e5a92f,PHX,new york,LGA,1,TRUE,2023/3/3 10:00,2023/3/4 10:00,1,American Airlines,40.64,-73.779,730.35,3457.787343
506130-332d2afdc3364e469f8792523f6f298d,PHX,quebec,YQB,1,TRUE,2023/1/19 16:00,2023/1/28 16:00,1,Porter Airlines,46.788,-71.398,663.47,3708.15048
506130-042ed6915bba44e297232a0b7ebf3ad2,PHX,montreal,YMX,1,TRUE,2023/4/25 7:00,2023/4/28 7:00,0,United Airlines,45.517,-73.417,684.16,3532.917285
506837-6dd3c9aee5534794a9727ec19f67cb36,CLE,new york,JFK,1,TRUE,2023/3/14 13:00,2023/3/23 13:00,1,Delta Air Lines,40.64,-73.779,124.12,682.2141711
506837-57811d98ffe7407d82d423eee882aec0,CLE,los angeles,LSQ,1,TRUE,2023/1/16 7:00,2023/1/25 7:00,1,American Airlines,33.942,-118.408,548.09,3296.435557
506837-2673cb6ebbb440c4ba158587cf69c466,CLE,montreal,YUL,1,TRUE,2023/6/10 10:00,2023/6/13 10:00,1,Corsairfly,45.517,-73.417,150.17,818.7939111
507273-932aa52d0fb24ba98dee70af377a6b7d,LCK,san jose,SJC,1,TRUE,2023/6/11 12:00,2023/6/16 12:00,1,AeroM??xico,37.362,-121.929,603.29,3373.936651
507273-1f206b35cb074a938304ae0ce182856d,LCK,tucson,TUS,1,TRUE,2023/3/24 12:00,2023/3/25 12:00,1,United Airlines,32.166,-110.883,490.35,2642.114804
507273-e9bd656b5da54f1ca9477de2618744cd,LCK,new york,JFK,1,TRUE,2023/5/7 7:00,2023/5/9 7:00,0,JetBlue Airways,40.64,-73.779,139.72,781.7656115
507273-22d802e0c43847478f8a0efd81375b91,LCK,san antonio,SKF,1,TRUE,2023/2/27 7:00,2023/3/2 7:00,0,Delta Air Lines,29.529,-98.279,339.61,1806.084217
507435-beca0c13503945809201a2608332cb64,LAX,columbus,CMH,1,TRUE,2023/4/6 12:00,2023/4/9 12:00,1,American Airlines,39.998,-82.892,609.53,3204.079208
