trip_id,user_id,destination_airport,destination_airport_lat,destination_airport_lon
509316-bf21584bd24f4ddeb1894c4e5b471371,509316,DAL,32.847,-96.852
587373-1135da9e456b4430858dc4fc796f4c1d,587373,BWI,39.175,-76.668
515398-5e7765e8c7db40619f6a24721f281157,515398,NZY,32.699,-117.215
543385-2ccff05ae94a4ec695c2bd784c2cdb3c,543385,DAL,32.847,-96.852
541352-a87fb9a512e74835b763efbbc2223d0e,541352,PNE,39.872,-75.241
555257-a928c13a2ebb4f4cacdbbeaa41e06f0a,555257,SFO,37.619,-122.375
540622-ce8498557e2a4782bb29e004abb57d59,540622,YUL,45.517,-73.417
401245-d289514fbcee49c489741afd4d8298d4,401245,LAX,33.942,-118.408
531499-87fda455517f4794a9f275c40895b277,531499,LOU,38.228,-85.664
510570-9dba8e48e494442896f5a0a3b4725245,510570,YAV,50.056,-97.032
710489-c7ea082ac8d744c1af5e4f211e0189a6,710489,YKZ,43.862,-79.37
546127-b8794ca38cb149f19a3b022e03a13de0,546127,YEG,53.667,-113.467
545317-d3447f98d1ce409890e22618ee1f57a2,545317,LSV,36.08,-115.152
514370-a8087d7f6a0942898828518d77cef3df,514370,YEG,53.667,-113.467
603345-7193129988c440578e03e690404036aa,603345,YYC,51.114,-114.02
510822-eb05556f681a46a095adcd9cd76a150f,510822,SJC,37.362,-121.929
523158-1acf559f7c1649bf809b7a0bb6d622a6,523158,RND,29.529,-98.279
516004-f63d5b1b4fe646f5b79e9b448db54aab,516004,LGA,40.64,-73.779
545209-82d47075b64e4548ae49ea0e97df1b05,545209,AUS,30.194,-97.67
446124-b589a934371a4440816432a91117018d,446124,YEG,53.667,-113.467
486270-71cdcd004e70403bad96ed7d56b6556f,486270,PNE,39.872,-75.241
535610-9a6338d564e5496a9de67b6e14136a1c,535610,LGA,40.64,-73.779
519664-80d727101b504adbb4979adfd217ec0c,519664,YYC,51.114,-114.02
510213-a17ab2667ba34cf4ac212be99acbc06c,510213,LGA,40.64,-73.779
526258-42b28ab3fb0f4460b628e0931907dcbe,526258,SEA,47.53,-122.302
558988-b2b5ed78fe6e423b95f805b1d15bef03,558988,FTW,32.82,-97.362
568385-f6d3b28685c240779eed01273a07f44d,568385,FTW,32.82,-97.362
549733-049e8b03a71244e8857fa3c87b65ba31,549733,DEL,28.566,77.103
531386-565c530e3d4246f1b23657ce6acbba61,531386,LSQ,33.942,-118.408
592598-acb23da2f5f04d999aafe368e3e70966,592598,YYC,51.114,-114.02
499633-d806325c448740ddb153fb96b75ce69a,499633,YYC,51.114,-114.02
577626-bc17f74b837f4920b69a8b934c854278,577626,YHU,45.517,-73.417
491706-3e56b8cd3fac48b3a9cf6195ad163408,491706,UGN,41.786,-87.752
438189-ab94b18b7afc4866b4ea2381e8ce361a,438189,YQB,46.788,-71.398
711391-6b18c993d7b548cd8e75b0c4c8dae0e7,711391,EFD,29.607,-95.159
565109-e5dc4293ba2a440184e7e2ddd9e1d80d,565109,YVR,49.195,-123.182
551834-ad34cad088cc4f89a1cb9c23fac82194,551834,LGA,40.64,-73.779
541249-05140c0160c140d98a36575fcaedc08d,541249,MKE,42.947,-87.896
650049-00fdef6dce1f4340bf86445c457a4674,650049,YYZ,43.862,-79.37
576231-f4e3be33c311406abe7a22a2ca30d1f4,576231,JFK,40.64,-73.779
523807-c066573aad754dd9bb944db67dd8de31,523807,ELP,31.849,-106.38
517397-5b8deb26498242a380686c51254d9e7d,517397,YEG,53.667,-113.467
522937-8295f92f45d94770b46884e6f6c8dd71,522937,JAX,30.494,-81.688
566008-cc9d02f9a277405391f8b4e8d1a9198d,566008,CMH,39.998,-82.892
585965-6121c4f1b1314ea1ab04826bc6100c5d,585965,LSQ,33.942,-118.408
600886-48c45fb5760b4bda9f17197168ff8fde,600886,LGA,40.64,-73.779
513289-f0434fc3460144f580aad4825647ab60,513289,FTW,32.82,-97.362
625400-684dcd2c82d24970bacc10dd0a0ff738,625400,BWI,39.175,-76.668
529205-d3d7b3f2a1934a51bd90b620d385c0c6,529205,SFO,37.619,-122.375
526901-ddb83d0c771f483d93e412e5232d4e36,526901,YQB,46.788,-71.398
524012-98aa3597aff741acb120c0ecf7a8e45a,524012,PNE,39.872,-75.241
552643-d264f1d0559a4069b9fed9fb9f77002d,552643,LAX,33.942,-118.408
542752-9556be1524a144239c5439d595582716,542752,UGN,41.786,-87.752
538915-6adaa375ef6049088bddf31267b7ed10,538915,JFK,40.64,-73.779
691334-5f19253719d145d1b395b41077c3b987,691334,YYC,51.114,-114.02
526855-5aba456a7c3f4e0b9501d1d7111c1904,526855,JFK,40.64,-73.779
522761-0c9ef5e09c2447c690630ba91ec4bae4,522761,LSQ,33.942,-118.408
530463-fdafc12492ab4d7393e633ec0c376dff,530463,UGN,41.786,-87.752
529602-29925750e431447c8ec4804ceb435608,529602,YYC,51.114,-114.02
491003-60784f0440b649c4b67ec9d682262742,491003,YWG,50.056,-97.032
665887-1e7cf9075c494a25a017a7693fb7e39b,665887,YYC,51.114,-114.02
548113-2e30a12db132403f9309cbe9977a817f,548113,MDW,41.786,-87.752
524036-b41eba3e157c405aac24e83dc55bf13a,524036,FTW,32.82,-97.362
475467-5e782f224af54645b892d26aff28dc49,475467,CMH,39.998,-82.892
509115-70ac238540504605a01711e2e2446d67,509115,DAL,32.847,-96.852
592399-4eae30a57951458c86eda339cf356ae7,592399,YXD,53.667,-113.467
603296-6a14d2c19e944b92915c2c45f14504e6,603296,NCA,30.494,-81.688
615006-828c6640e09141f79ecf2fdd100dc77b,615006,LAX,33.942,-118.408
539135-95438cdba1b44b2db5560a411a9fa2fd,539135,EFD,29.607,-95.159
505747-704ce10d32da48fe9602d3cce9a02294,505747,HOU,29.607,-95.159
536489-f91594e0155a4962ad8fe2114e6078c0,536489,AUS,30.194,-97.67
488974-4d3e3cb5711241fbaeb38177b082ceaa,488974,PHL,39.872,-75.241
720860-503755f5ddd245d7b235099bbf10e140,720860,AUS,30.194,-97.67
571300-aa3e9b3c8a98489cbc07a799baaa1815,571300,YOW,45.323,-75.669
489992-305809fdc3f54a65a5ba19dfdee9c20f,489992,YZD,43.862,-79.37
603592-c01dd278fa8d4bb6b31e142bf6b34310,603592,LUF,33.535,-112.383
510815-f69e8cc97ae34760b3cb08013958ffc5,510815,JFK,40.64,-73.779
560627-78646021c0f74fe886a6b8ae576587c6,560627,YED,53.667,-113.467
535459-ba249fe3f8354e788b10b95438b8f774,535459,DEN,39.858,-104.667
437069-03e3f62124754b64b4cb46fe0e18e762,437069,BWI,39.175,-76.668
529787-84517d15fc57417d8b481c1ce9d219e1,529787,JAX,30.494,-81.688
524473-5b913665252546d9a562da578fd09a14,524473,SVZ,29.529,-98.279
417679-6805a964a6e84a98babb467230d14a3f,417679,YHU,45.517,-73.417
577915-3919eb6c30a5468cbac62a872fce1467,577915,YZD,43.862,-79.37
551042-0cfc0afd57514f8e977fa78fe55af6d0,551042,JFK,40.64,-73.779
560739-c61b44b24cae43919886943b0761c609,560739,NZC,30.494,-81.688
654913-b2bbbc240bd241d7b08fdb9d0b19f690,654913,BOS,42.364,-71.005
649081-fb5ab7b4c98b4dab8e70b04d2cc06858,649081,LGA,40.64,-73.779
558489-79e5ffef811646af8eb5e58721f52ab1,558489,YOW,45.323,-75.669
551166-7a955d39b5fd4a65856b5a06ee4988b2,551166,MDW,41.786,-87.752
488918-69be1de7113a4e4496572ee32da6c56f,488918,DAL,32.847,-96.852
515586-f1f881a39f654b46a6bda5a4fdfe4db9,515586,YYZ,43.862,-79.37
517131-aff148f158074ac1b7669a597f230da1,517131,MFM,22.149,113.591
474007-d652c2a72a844659885f7175147c38ec,474007,LOU,38.228,-85.664
627518-d3ef8805a3d3429585d9ed9173aff93b,627518,CLT,35.214,-80.943
521865-649954c48a0f4e2c8593f3410248a4bb,521865,YVR,49.195,-123.182
602748-ad219f71df6b437ebf7e9be656a62729,602748,MKE,42.947,-87.896
522233-31c1579c242142dc8bfa94ceeafe1187,522233,YYC,51.114,-114.02
535912-a47a5163eb1d4f7aa16a210808e1c3f9,535912,YKZ,43.862,-79.37
511504-6b9dbf2319a74363a001baf71bbc0c67,511504,YOW,45.323,-75.669
524861-6d74e1c800234a63846d4201ee9c464b,524861,CLT,35.214,-80.943
517064-20a74db4abc34a44bdf892d3c13b379d,517064,LAX,33.942,-118.408
516273-1e75c45fdad4487db3f8a72bc09d3c44,516273,CMH,39.998,-82.892
570162-c9ae43047bb24f1d854024763651af8f,570162,LGA,40.64,-73.779
532535-479a62c9c9584e32be3e62b5f3ca424c,532535,YYC,51.114,-114.02
508857-ea9465c70a3942aea420f70934986f7e,508857,LGA,40.64,-73.779
542796-80de8648d2224155830e533b174ab49e,542796,LSQ,33.942,-118.408
679611-737e4f51947344c38eefa2fcef7d2c1f,679611,NZY,32.699,-117.215
533222-839d293cc87346d3ada34afe32eea991,533222,LAS,36.08,-115.152
349132-e1efc771d650473cafce78596f667408,349132,LGA,40.64,-73.779
421666-9a649a4d20f4423eac7eec51ddc9b208,421666,LSQ,33.942,-118.408
569792-69cf69a17fd64dcc8fb0486659b74c55,569792,FTW,32.82,-97.362
562869-1c919eab01204651a026bc56f650f4e3,562869,IAH,29.607,-95.159
600011-366a6dfbcfb6422a995cdd2c77a83a25,600011,LSQ,33.942,-118.408
530801-c1984101944049c3981bca433393ae12,530801,LSQ,33.942,-118.408
446138-91cffa37b2354c7ba13117d76aeb71c2,446138,NCA,30.494,-81.688
520556-504c52ae4f054b9fb9f26108bf65bb90,520556,DAL,32.847,-96.852
570279-c48e05a90f9c44e8beb667ba9cc1f8a0,570279,YHU,45.517,-73.417
527984-3df6a930fd2a4c1981a8214528951132,527984,BOS,42.364,-71.005
425966-cbf153184f414c2fa5912da44d14c5df,425966,YMX,45.517,-73.417
468801-bbaf50bc0cbb439dbe6099cfe51270b1,468801,NZY,32.699,-117.215
639510-e2ddce495d234adea816a1e808dc1868,639510,EFD,29.607,-95.159
552904-d2cd5600767048bab9c89dce5d8ff03b,552904,DCA,38.852,-77.037
491925-866853c28e8a4c5f82ad165e49acf9e6,491925,YQB,46.788,-71.398
568385-4f273b1ebb98442c890e13717c598b3c,568385,IAH,29.607,-95.159
552473-73553a6cb03c413ba8a024f38ecad133,552473,LSQ,33.942,-118.408
602925-1496755df40e4323857da52f5ffd93d3,602925,LSQ,33.942,-118.408
600444-778f1d5e797f4bb8a52b3d6446307ae7,600444,JFK,40.64,-73.779
566008-2f182d13dfa3497e8d6f822c9ff7529a,566008,SAT,29.529,-98.279
570750-c9ba710b2f5f4074aeb0d09829444040,570750,BOS,42.364,-71.005
482630-65a23dce5df245d3ba2930e1e1d2d1db,482630,LSV,36.08,-115.152
526297-bb14547122054e4999eb4fff0fb728ac,526297,SJC,37.362,-121.929
577074-fcd3f710e40e466788b54f2c780b29fc,577074,DET,42.409,-83.01
572591-7eec234b25c8465d8ab04e9d3e44d518,572591,DAL,32.847,-96.852
486366-e539e2d8dffc4d07ae5dcb08215613df,486366,SJC,37.362,-121.929
581343-d41a1449cfed46319316b86b527d73f7,581343,HOU,29.607,-95.159
524194-fbd57fb047634eeb8b4dac9e0b07fc1b,524194,SXF,52.38,13.523
513796-1847a849c0814f87b3c22f6847505c4a,513796,DAL,32.847,-96.852
684806-2b18681eb3854ec5bf8ea3ae052050fd,684806,YYC,51.114,-114.02
519626-bcd30dc660594bcd917853c8f02c1525,519626,MEM,35.042,-89.977
568004-1a05bf1d9fc34cad9f61419d0383019f,568004,JFK,40.64,-73.779
666292-00b59fd846614e1db90271ca4ac85e77,666292,LAX,33.942,-118.408
516789-f5141149162c4c6d898ec7e4126dfe34,516789,YTZ,43.862,-79.37
551042-9d27f24d7e1e47558b8a66a6c0d44723,551042,YXD,53.667,-113.467
536467-8c59d848604b426184f4428d2c962d00,536467,FAT,36.776,-119.718
525615-0deb3c6c60934747986b6d983af7dd34,525615,LAX,33.942,-118.408
574003-93bd0b4b84e740e092b608460e60d145,574003,CLT,35.214,-80.943
538681-c96d3925292b42cbb0ec928956f2a3e7,538681,DCA,38.852,-77.037
611251-8c84f8465ab04b31aabeed78cd3eaf29,611251,LAX,33.942,-118.408
511055-eb2c0cb2545a4f8a825c766be40cb411,511055,DAL,32.847,-96.852
515751-d305ff5b5bdf49958cf09c30210d40b7,515751,LAX,33.942,-118.408
552313-5ff58aff6dd8440f85a4d3cf604eab0c,552313,SFO,37.619,-122.375
550017-f5fcf25479aa444c8fc23065bc1c238c,550017,BWI,39.175,-76.668
521865-0f1c000e14344e5b811e86e6952c393e,521865,UGN,41.786,-87.752
558362-be508e11c74047f5baf81d3f6b15b460,558362,YXD,53.667,-113.467
521719-3454e8e11ae9403bb41680650cedb802,521719,BNA,36.124,-86.678
629701-24a3b207db3e4c05b7db186fe68ff530,629701,JFK,40.64,-73.779
501794-3c8fd77f269b4845957f41c0c479de06,501794,BIF,31.849,-106.38
545012-b3a996527b5d4fc0b2944fe061ddfde1,545012,LCK,39.998,-82.892
548258-9afac93cfe6b44d8a067b5b9d6f05f35,548258,AUS,30.194,-97.67
509498-79fe4432da3b48f0bfdbed0b9356b4e8,509498,SAN,32.699,-117.215
487036-44fa47f3ab2645bc96a02a0dcfd9bdb8,487036,FAT,36.776,-119.718
602946-101165d7d03e40db9d24dcf28856d080,602946,JFK,40.64,-73.779
550200-2272a00101004c058a375543b07a8d3c,550200,YXD,53.667,-113.467
511613-94602017eda944028b71090aa7933641,511613,CMH,39.998,-82.892
500974-da99665f5fea4ac79de23bd9bdee5c6b,500974,JFK,40.64,-73.779
531339-f1a90c8f28c74adc9f0a09a3ddf8c3e4,531339,PHX,33.535,-112.383
523146-9e93fdd5e2214bb8affae348f01502d8,523146,YIP,42.409,-83.01
523301-b1a077890b864d09a543adc5326d9a0f,523301,YMX,45.517,-73.417
511223-c139e9cd2553431ca9c1008bc49aefc3,511223,YHU,45.517,-73.417
589630-a53b8d5b247d454fa3947b0a6ddf8ce5,589630,SVZ,29.529,-98.279
514515-e52c78a1cdf24e698982be766f6396d3,514515,SJC,37.362,-121.929
548022-af88a23461a745369774f4ed323f0e4e,548022,LRF,30.494,-81.688
488462-96b85461816d4eeaad43e2e5750088b3,488462,SAN,32.699,-117.215
517324-4938a1695f974df69d180cc481e26d12,517324,YOW,45.323,-75.669
543222-09ac1662259a4d49b7fb33b684fd0d4e,543222,BFI,47.53,-122.302
513967-2be24274af82486793432925b6e897c6,513967,LSQ,33.942,-118.408
558388-551de438e9b349c699d44a39e278a471,558388,LGA,40.64,-73.779
614033-4c7887bdb4b046adaf8310ce8100fa91,614033,ORD,41.786,-87.752
502609-023a99d4bcb840ab8816dd0b562f231b,502609,YHU,45.517,-73.417
532750-fbfa3eaa28254e81825aa37609013539,532750,YYC,51.114,-114.02
515688-7f486a32facb431c84040dcd9fb35699,515688,JFK,40.64,-73.779
548504-2e8f6613291c43cbb9557975f5e273e5,548504,LAX,33.942,-118.408
556215-54f14e93788748f9897ccaf07cd86115,556215,LGA,40.64,-73.779
514980-bde5d1cc0e3c485cad867c9855413ac9,514980,MDW,41.786,-87.752
581111-c840d51c86ed431ab4585e9413c45a89,581111,YMX,45.517,-73.417
522748-65e1d85cc8824aa281e22037d96bc87d,522748,JFK,40.64,-73.779
509626-acde05123c59406eb85b6d5d99a773a4,509626,YED,53.667,-113.467
513721-83ad4ccf3808437fa6b9e35a7d8c09a9,513721,JFK,40.64,-73.779
566096-13dcdf89456e4284b4778a278b32b30f,566096,LGA,40.64,-73.779
507431-20939520aece49519cf6645889286061,507431,LSQ,33.942,-118.408
520256-fc488b55de504a59bc86af09e3d560f7,520256,HLZ,43.173,-79.935
529229-9feee30d58ed4e129b7f979fabb7a225,529229,BNA,36.124,-86.678
579829-5fe304c39c3e4b1584721fff699508fa,579829,BWI,39.175,-76.668
635949-1a2678c77ef947f9b6b927f570c94a3a,635949,LUF,33.535,-112.383
540444-f0a45aae4ff145f8bee95646e5fbde69,540444,FTW,32.82,-97.362
511916-1d930a2fcc48409780a896adb3008c86,511916,YZD,43.862,-79.37
619362-62476d466d8a49149044b505df783545,619362,TIK,35.393,-97.601
529787-d77aeb545acf4149a0d0681bde35ebd6,529787,IAH,29.607,-95.159
540819-b425b395650344f4a68cf69994565d23,540819,YOW,45.323,-75.669
609243-72155ea246714b029dae01baa42e35bc,609243,LAS,36.08,-115.152
521491-676c36188d2c4c4fb14399f3dac667df,521491,YOW,45.323,-75.669
552348-5bcffe8e6a374d9eb50b9d3cb1195f8f,552348,YUL,45.517,-73.417
487453-d85f87421fa94657aac2b7c2384fa00a,487453,UGN,41.786,-87.752
650055-d5c9eee0a1f844f8914c9971f8ca7ed5,650055,CLT,35.214,-80.943
571819-cc3d5370bbba41dbad1af2e2cb85f400,571819,BOS,42.364,-71.005
611954-6dcb766ef95a404fad2cb229e1b383ed,611954,YKZ,43.862,-79.37
531568-5500e8ee02684948bbbd196402c45c97,531568,YIP,42.409,-83.01
544406-2080742b813a4b09959e7d2c5e256cb5,544406,CLT,35.214,-80.943
539917-1a6e44fa598344979bc71a2bbe6533d5,539917,NCA,30.494,-81.688
574104-5ec3bf6eeb814187914a3353350c21f1,574104,PHL,39.872,-75.241
625703-e02093153831405ba7fdb28a743fd639,625703,EFD,29.607,-95.159
534295-3baa9b14ce5249a7a85f8af6cec4390f,534295,UGN,41.786,-87.752
572554-d7df3c06c6554365b46bd67f42c6141c,572554,YMX,45.517,-73.417
531615-4bc3ee25efa54db8a862bf05d0fb0e28,531615,FTW,32.82,-97.362
517356-f1569119ef024d75878da5adbc184c01,517356,ORD,41.786,-87.752
541162-0e98717f1dee4d188ab2d05798e5a292,541162,DAL,32.847,-96.852
527109-1f1044cf032246e696432a31e83ea040,527109,RND,29.529,-98.279
538538-f767bd05646e4353b3ac353d4917faf7,538538,YMX,45.517,-73.417
517549-195ce27b23a04843b23c21647b54f5f8,517549,JFK,40.64,-73.779
519885-ae06a6cf68f142e4ac25afa91225de4c,519885,NIP,30.494,-81.688
528158-0cacf15efc0d454ca3eef48d61eec0bf,528158,JFK,40.64,-73.779
610294-905fa6d309dc43fea972974a472653d0,610294,PWM,45.589,-122.597
593833-3ed36dfc93f4428c8db7ec46a62e1231,593833,YYC,51.114,-114.02
535441-e98e6c954ba941b09a3b0ac2c055d90d,535441,LSQ,33.942,-118.408
524116-d36db9bfcaf9478489fe27f8cc5882b7,524116,DAL,32.847,-96.852
549714-adb81d89566944708eb5138f148d06a4,549714,SJI,37.362,-121.929
573621-6473639f369940d0b01ed9a09acc6bdd,573621,LSQ,33.942,-118.408
510198-9d097d9060414398b1c817ede456d7b1,510198,CMH,39.998,-82.892
540319-74a2649e49ba47b38946e5f3320da216,540319,IAD,38.852,-77.037
577539-79373f1193834d74ad2f378a358e0342,577539,YYZ,43.862,-79.37
487715-e68df9b9798b40868247fa4331c93c3a,487715,EFD,29.607,-95.159
526492-e0d18072a80e4d9380513b55d905415f,526492,PWM,45.589,-122.597
577145-b5c630b0d22645f39fedf1afc2db7d60,577145,BWI,39.175,-76.668
603592-b2e17d30104e431ba7527d2a36bd9cf1,603592,LGA,40.64,-73.779
149058-2373ccda96844915a89d20eca33b2bec,149058,SKF,29.529,-98.279
590202-ba89b6924df044b28831bd1338977a94,590202,AUS,30.194,-97.67
541352-71e0508218ac41ab9de436fd53b86ba1,541352,JFK,40.64,-73.779
498665-ade288e2978344d3921d384f92fe1a77,498665,SKF,29.529,-98.279
554175-cda950fccee44a68b4ac34d89a7e2f19,554175,SFO,37.619,-122.375
357737-996df5d1f37a4315be6c01d6768d3a7f,357737,SJI,37.362,-121.929
414128-0e805cf0c4a143b3b8607dccb80a7c4d,414128,DET,42.409,-83.01
536651-7ee2c81e2202482780ca6992309d26cf,536651,IND,39.717,-86.294
563221-8d3a31c34a134d5ea30c148e137532e3,563221,PHX,33.535,-112.383
508892-2f61a620c0fd42159fc7f1b02823a5b1,508892,PNE,39.872,-75.241
521293-e883bafb233c443ead3a67347fc303ab,521293,YWG,50.056,-97.032
608764-db687b2daa2d4c999ead28d1dd29c256,608764,YXD,53.667,-113.467
588820-39d26a8d64f84af180af08ee329dc2cc,588820,LOU,38.228,-85.664
581269-d4ccace030574f34a075c1115cfdea0d,581269,LGA,40.64,-73.779
224996-c83b5f33943b4cbf8ec93049c6fb6166,224996,JFK,40.64,-73.779
530090-51d921083bb94010b89b5b0fb9ab01de,530090,JFK,40.64,-73.779
516732-d0a9518e7b0247c6be8dfcfb6912dfb5,516732,SAT,29.529,-98.279
623815-d271ec4801704edf9c9b734a9ee8d2b6,623815,ORD,41.786,-87.752
542208-a10ed4525eed4f19b87a0619a24e4457,542208,LGA,40.64,-73.779
532433-e664a8222b7b4b839751232eac534759,532433,PHX,33.535,-112.383
537748-8dcc97396245427fb43f06781c0f6336,537748,LCK,39.998,-82.892
570697-d2debe45f83a41e08f0fc193c51fc473,570697,BNA,36.124,-86.678
524473-74e7c0ed6eaf4672b3f1b8edcf6a0254,524473,LGA,40.64,-73.779
428552-bbf8b39323224fa39276d773b834662b,428552,FTW,32.82,-97.362
520188-1eab31d41e884b4b9867b6310b73ad18,520188,ORD,41.786,-87.752
591582-872ea43b27564dd98889c2f4db88fb7a,591582,SFO,37.619,-122.375
540557-8298c5d379344712813eb45eb793b38c,540557,YOW,45.323,-75.669
465531-207065540f4944f2b1782988e0294438,465531,LOU,38.228,-85.664
544480-428c1bb2a1b94c2cb7f5fa7ccc8d03c1,544480,LSQ,33.942,-118.408
640580-050a541b50dc4dffa681032f57380a6a,640580,LGA,40.64,-73.779
446124-dada847ea0b440c8868fe2fe5251e83d,446124,BWI,39.175,-76.668
521259-c7148019d1f84cadb43023a192d6bf73,521259,FTW,32.82,-97.362
560747-16d0cd0d26a942ea85e0e0ea9ba02bef,560747,PNE,39.872,-75.241
396552-b18cf68cdc4e4be28cd08bd786ec4c63,396552,HOU,29.607,-95.159
500828-4d07685ac77a482eba28f9cf54d3fc4f,500828,JFK,40.64,-73.779
522898-603b0fb18630477590dc76cc02740059,522898,LGA,40.64,-73.779
509530-1dafe10d34da41829e0ed5471b6d2840,509530,LSQ,33.942,-118.408
606930-e4736a26e9634fcda1b602e46cfc5e45,606930,ELP,31.849,-106.38
476124-211f8c34ca90416489fb3a883f2ab806,476124,YKZ,43.862,-79.37
525089-ab7e3f8f944941d099da523d1e85e3db,525089,BNA,36.124,-86.678
505916-d94f5d95f716406da612c59575da4618,505916,LAX,33.942,-118.408
527452-72b13bb1d9134d72b5adb292425e2ec2,527452,JFK,40.64,-73.779
490348-1b267a1e9e38429dbc2ca61cf95a6d4f,490348,SEA,47.53,-122.302
573420-1d0d2614d9dd4e62bd1567b9c1f0993a,573420,DMA,32.166,-110.883
542805-6208e049723c4af48a79b14bd6a0b9ab,542805,LOU,38.228,-85.664
532519-7af34077a8c141338daa95b80b3ee060,532519,HOU,29.607,-95.159
480690-552abf7f43c74345a3c5f2f688a7e1a4,480690,MEM,35.042,-89.977
532063-c47b6dbed9ed4566ad2714bbc25ade30,532063,NCA,30.494,-81.688
532063-44640632be1a465f97a1ad3e938c6d65,532063,DEN,39.858,-104.667
513638-9df405a1110241ae8d7cc963c206ea6a,513638,JFK,40.64,-73.779
531739-844979e6d8a044a5bd4d8e70c8070655,531739,IND,39.717,-86.294
542471-c82bf5b5d9ef4585bf348d47c54b21e2,542471,LOU,38.228,-85.664
566682-9e9d0a3013db4bd18f10d61017c932ed,566682,YIP,42.409,-83.01
537212-3f188d4f65bb4ea7807c4b8ed00e7517,537212,PNE,39.872,-75.241
516351-8e7681c46ae64a0fbf31cea5b97a7d5e,516351,PNE,39.872,-75.241
517105-5117d05a17364f4ea2971fcab1c9ee7e,517105,AUS,30.194,-97.67
551042-0125d4c540434431b93a60546d0b3a22,551042,BNA,36.124,-86.678
519554-710c09021d5045038cdfd059f7af21cc,519554,IND,39.717,-86.294
566174-0e7e7f299a1e45f9a7f63812e96ad9c1,566174,BOS,42.364,-71.005
523690-c6c58ec8ae6e497ab5345b499ea5936d,523690,RND,29.529,-98.279
599348-922ecf1deca74c0fa37a1453eac3454f,599348,BOS,42.364,-71.005
537414-e5f93654bc534513b9a07bd89d8b4716,537414,YMX,45.517,-73.417
555894-8a06cb2212cd41f8ae574c47f18c67ea,555894,JFK,40.64,-73.779
524412-e303a5e41d884b8587b8f11acd481e9b,524412,LAX,33.942,-118.408
577410-abc256a603244f2bb4ded12d9cb3bfd9,577410,PNE,39.872,-75.241
637687-a7e8bc79e8774874adc311215a6a9c8b,637687,YQB,46.788,-71.398
528322-c5928f3632594292966ee088e4f04a5b,528322,NZY,32.699,-117.215
537181-74c3e84237aa43328ce09608a5ceb26d,537181,DEN,39.858,-104.667
526443-e7e1b74837644a4c8274b7f1e76c0722,526443,JFK,40.64,-73.779
555484-b412e185012d4067b0ca871b21be1aa6,555484,SJI,37.362,-121.929
549746-7d99aaef6ed4445eaf76451c0036dbae,549746,IND,39.717,-86.294
595087-3549c507f0b640e1a12eff2d28b9d7af,595087,MEM,35.042,-89.977
541162-ed0f455ea02f448a91b3068448acfdb9,541162,TIK,35.393,-97.601
389434-a87a8c54b49a421b9ea504b68af76edc,389434,LUF,33.535,-112.383
622248-93dba83c749d4181b3387bdc3ba75201,622248,YOW,45.323,-75.669
614549-60155f6470b44b8583f3189c196cd652,614549,JFK,40.64,-73.779
509781-95c5e807d6784d92a61bff0cc519fe8d,509781,MCO,28.429,-81.316
514275-d02de2b0665b457e9f75064d274342f9,514275,LGA,40.64,-73.779
449804-e54b04d7cc0f411baf0ee4a51bbf104d,449804,UGN,41.786,-87.752
535229-433baaf3fbd34baaa9a67c69498cd677,535229,NZC,30.494,-81.688
640849-80e9c20f2fd44973967a46620407852f,640849,YYC,51.114,-114.02
588103-8c51907178a541739486b143f2133940,588103,SAN,32.699,-117.215
545360-aab109334c5a4b9786a9a524d8ba6ced,545360,BOS,42.364,-71.005
555587-954d76a64c9544649f369c21938ef86e,555587,PDX,45.589,-122.597
518416-f6bd314079d8424895798edf91f6651c,518416,YQB,46.788,-71.398
560035-9fcc2d662b704affa4dbc1425592eae6,560035,FAT,36.776,-119.718
348817-dca8b90b3fb9461c9947acd92f0f8dca,348817,LGA,40.64,-73.779
523505-3299fa4b21e0492ba25885fc09196843,523505,LSQ,33.942,-118.408
517486-a4269179330d4f448a03f4a87c768881,517486,LGA,40.64,-73.779
517397-fd14f8df87f54c159a3850daa0939307,517397,LSQ,33.942,-118.408
607350-27395ac73a98434f80e7bee52fae8481,607350,SFO,37.619,-122.375
570436-ad01dda955d44f369b89287388d61485,570436,TUS,32.166,-110.883
509645-9f25730f3f60484eb6ca40c8de1c8ca8,509645,LSQ,33.942,-118.408
446473-4d5dacfe750947be882469fea37dbaeb,446473,BNA,36.124,-86.678
525281-1a70129112644f8fbe0b1a65ca38d857,525281,YKZ,43.862,-79.37
705310-cd9388be3bdb402cb1769d59f100ce98,705310,HLZ,43.173,-79.935
524620-b15d9f9a362841b88944a4b706bac5a2,524620,PHL,39.872,-75.241
